Time,DO,pH,Stirrer_speed,Temperature,Pressure,Air_flow,Oxygen_flow,Inlet_air_O2,Offgas_O2,Offgas_CO2,CTR,Formed_CO2,OTR,Consumed_O2,RQ,Feed_rate_volumetric,Feed_volume,Base_rate,Base_volume,Liquid_volume,Acid_volume,Acid_rate,Reflectance,Experiment,Reactor/Plate/Flask Number,Parent Culture,Base Medium,Container ID (calculated),Container Type,Control?,Culture Type,Experiment Annotation,growth_rate,Feed Medium #1,Replicate #,Seed,Strain Batch,Strain Genotype,Initial Culture VolumeNone,Culture Volume Unit,Starting OD,Temperature Setpoint (C),Feed #1 Profile,pH Setpoint,pH Control Base Solution,DO Control Setpoint (%),DO Control Cascade Level 1,DO Control Cascade Level 2,DO Control Cascade Level 3,Minimum Aeration (slpm),Maximum Aeration (slpm),Minimum Stirring or Shaking Speed (rpm),Maximum Stirring or Shaking Speed (rpm),Aeration Gas Type,Phase
5.6,38.60197830252,6.47300004959106,1042.27738465413,29.9899997711182,2.21033703517823,99.9791907951914,0,20.95,20.5650005340576,0.0670000016689301,0.181605092306288,0.0002643034546711,0.344150358484352,0.0003769344366411,0.527691132172816,0.0,,0.0,0.796347606,100.80978854708,,,2.36437296867371,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.63333333333333,38.9967837048998,6.47122347413762,1044.88352113816,30.0,2.28318562610249,99.9412558466711,0,20.95,20.5806608419421,0.0689999982714653,0.187064763275493,0.0002704265451174,0.28907599349636,0.0003871801813216,0.647660066610604,0.0,,0.0,0.796347606,100.807745027044,,,2.37930781532844,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.66666666666667,39.1065913895589,6.4702602705615,1048.26002237891,30.0,2.30547329260794,100.059177852467,0,20.95,20.575479958581,0.0700000002980232,0.189678518582527,0.0002767079191281,0.305969025052215,0.0003974261619818,0.619986713919898,0.0,,0.0,0.796347606,100.805686512041,,,2.40294098854065,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.7,39.0500031380616,6.5010447336746,1048.63701038933,30.016815332917,2.27095190388317,100.027480286038,0,20.95,20.5683191236915,0.0719999969005585,0.195144116624959,0.0002831441800999,0.329156666867345,0.0004081340885386,0.592874856693783,0.0,,0.0,0.822272824,100.829554857126,,,2.45177507400513,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.73333333333333,38.8571646850126,6.50037468541936,1060.87639807924,30.0100002288818,2.23847209709293,99.9409887991403,0,20.95,20.5628761913176,0.0710000023245811,0.192410056969743,0.0002896198940231,0.348493633958383,0.0004193419136886,0.552230727186716,0.0,,0.0,0.822272824,100.827510559075,,,2.42266011238098,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.76666666666667,39.1241560438926,6.49760303591023,1061.79427566504,30.0,2.26157961575181,100.008733032286,0,20.95,20.5634120978645,0.0719999969005585,0.195186612006209,0.000296107858886,0.346056397979896,0.0004309109383315,0.56424169190163,0.0,,0.0,0.822272824,100.825488655731,,,2.51697299479118,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.8,38.8574125267993,6.49600028991699,1070.79985829227,30.0,2.13699636956866,99.8745699259258,0,20.95,20.5553202143725,0.073559971720385,0.199382426314129,0.000302698287826,0.372623790638971,0.0004426324270974,0.535117928036807,0.0,,0.0,0.822272824,100.823460087861,,,2.60581970214844,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.83333333333333,38.6747106352799,6.49448269220651,1078.55238285089,29.9899997711182,2.06578405147105,100.108869929541,0,20.95,20.5534826908133,0.0750000029802322,0.203274089574312,0.0003094179174307,0.377868319319071,0.0004551209211003,0.537960327876875,0.0,,0.0,0.822272824,100.821453650022,,,2.61569857597351,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.86666666666667,38.7877203148288,6.49452554799632,1081.62688758716,29.9899997711182,2.25287524344434,99.9704109389642,0,20.95,20.5528989474219,0.0769999995827675,0.20862554361635,0.0003163106220829,0.378307634922794,0.000467736672894,0.551651143443866,0.0,,0.0,0.822272824,100.819443952265,,,2.64497081669567,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.9,38.8312251938052,6.49300003051758,1090.15567760236,29.9899997711182,2.20893124958302,99.9814453118337,0,20.95,20.5508439008666,0.0799999982118607,0.216798643065013,0.0003234084296731,0.383276641959039,0.0004804629712308,0.56568962500484,0.0,,0.0,0.822272824,100.81742697432,,,2.63515281677246,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.93333333333333,38.9267065415832,6.49300003051758,1091.76103054851,30.0,2.25913412850564,100.064400565462,0,20.95,20.5447612381123,0.0820000022649765,0.22222980849511,0.0003306785787969,0.402712839441273,0.0004936496583405,0.551869499052407,0.0,,0.0,0.822272824,100.815416481913,,,2.63118362426758,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
5.96666666666667,38.9657097602875,6.49165149873282,1096.74314766208,29.9899997711182,2.25876165682961,99.9714111321657,0,20.95,20.5403493535518,0.0839999988675117,0.227676629005761,0.0003381302139786,0.416450741995418,0.0005072961033194,0.546715672648599,0.0,,0.0,0.822272824,100.813416660301,,,2.78618623829547,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.0,38.8973615430444,6.49000024795532,1103.0,30.0,2.12530408287096,100.216700381198,0,20.95,20.5379097920827,0.0850000008940697,0.230368302997653,0.0003457989241692,0.424062378894257,0.0005212086722408,0.543309525212879,0.0,,0.0,0.822272824,100.811412840413,,,2.86037707328796,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.03333333333333,38.9177885584518,6.48926777701154,1108.53495192685,30.0,2.12591798437186,100.043857030141,0,20.95,20.5415350242799,0.0827325223283258,0.235152352317524,0.0003536568239886,0.431120069778492,0.0005354240785128,0.54593390981026,0.0,,0.0,0.822272824,99.0693491495293,,,2.80882453918457,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.06666666666667,39.47009401186,6.4885517323752,1105.44851363332,30.0100002288818,2.14220839382485,99.9663750747591,0,20.95,20.5393280869052,0.0862242585209112,0.237905863325883,0.0003615619015113,0.423249460484618,0.0005496041906867,0.562732974859893,0.0,,0.0,0.822272824,99.0672382918014,,,2.79203906380326,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.1,39.2785439549171,6.4868218127543,1111.17818871659,30.0100002288818,2.29476349788082,100.032764207217,0,20.95,20.5365339104675,0.0881781886008651,0.240659374334241,0.000369466979034,0.415378851190744,0.0005637843028605,0.579532039909526,0.0,,0.0,0.822272824,99.065126882285,,,2.84300165399948,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.13333333333333,39.3075547116201,6.48400020599365,1112.13739341326,30.0100002288818,2.09444595150132,100.037541630359,0,20.95,20.5445878604144,0.090999998152256,0.246650866005383,0.0003775302696179,0.396891439581565,0.000577205117839,0.621505191039614,0.0,,0.0,0.822272824,99.0633732195139,,,2.89314103126526,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.16666666666667,39.0049093517331,6.4830002784729,1120.26770445487,30.0100002288818,2.37988238381517,100.171229724881,0,20.95,20.5448215344917,0.0920000001788139,0.249258578480525,0.0003857644125845,0.395209074009099,0.0005906202261273,0.630715755571611,0.0,,0.0,0.822272824,99.0613287675573,,,2.84558272361755,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.2,38.9645025611956,6.48294661033972,1126.26836011642,30.0100002288818,2.10907347949629,100.009002324302,0,20.95,20.539839885535,0.0939999967813492,0.254790272947112,0.0003941857842927,0.411029238879984,0.0006040901654927,0.619902772158754,0.0,,0.0,0.822272824,99.0592780501356,,,2.90967867412101,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.23333333333333,38.8380473429034,6.48001181955076,1132.01180133262,30.0100002288818,2.05246891242886,99.8938983423025,0,20.95,20.5380237190207,0.096000000834465,0.260228573326249,0.0004027332043936,0.415847541978571,0.0006179869219421,0.625780815662982,0.0,,0.0,0.822272824,99.0572362402033,,,3.03581118583679,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.26666666666667,39.0921059815672,6.47900009155273,1133.2252894145,30.0100002288818,2.35993752824557,99.9534417716919,0,20.95,20.5331811645135,0.0979549397984948,0.265525028472619,0.0004114608977715,0.431044169593256,0.0006318632917224,0.616020574062521,0.0,,0.0,0.822272824,99.0553856284101,,,2.97465634346008,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.3,38.9589668483276,6.47708719824075,1142.2609040987,30.0008697002344,2.18204437077736,100.079997126247,0,20.95,20.5338263903303,0.0989999994635582,0.268367085314967,0.0004203649964028,0.428095596406435,0.0006461514349208,0.626898457576031,0.0,,0.0,0.822272824,99.0533405485274,,,3.02009332368406,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.33333333333333,38.7799703326894,6.4751350477387,1151.46129587926,30.0,2.36488540438853,99.9997515852139,0,20.95,20.5334047521962,0.100000001490116,0.270989568902585,0.0004293838041417,0.428683357805167,0.0006606255377818,0.632186941548299,0.0,,0.0,0.822272824,99.0512980878722,,,3.14980101585388,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.36666666666667,38.8930580747437,6.47300004959106,1151.56118547931,30.0,2.29032351279345,100.121135054624,0,20.95,20.5319995880127,0.103000000119209,0.279215500418598,0.0004385999658869,0.431494610133888,0.0006752165127828,0.647089196159278,0.0,,0.0,0.822272824,99.0492447203275,,,3.20947575569153,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.4,38.8823408942818,6.47277552917304,1157.6736100768,30.0,2.10747682236805,99.9925473891191,0,20.95,20.5238987988352,0.104999996721745,0.284569402469347,0.0004479846345864,0.457727845722931,0.0006900488216274,0.621797925130682,0.0,,0.0,0.822272824,99.0471951045907,,,3.21618061670396,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.43333333333333,38.8519100503748,6.47073338996375,1164.0,30.0,2.2082833885581,100.042004210179,0,20.95,20.5217326817766,0.106733176309118,0.289324969250606,0.0004575578639819,0.464003587522341,0.0007052334246217,0.623560251911704,0.0,,0.0,0.822272824,99.0451480832969,,,3.2775587730029,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.46666666666667,38.7456889009992,6.50030488110962,1172.17145272985,30.0200004577637,2.0946571275653,100.055183414863,0,20.95,20.5166099286204,0.108000002801418,0.292627129505387,0.0004672611811586,0.48044354739553,0.000721116498577,0.609103363111528,0.0,,0.0,0.84831491,99.0691607913966,,,3.26268792152405,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.5,38.6877236007204,6.49900007247925,1177.52262648806,30.0100002288818,2.33034771876055,99.9585700739678,0,20.95,20.5139999389648,0.10700000077486,0.28991202406646,0.0004769773483082,0.49009820387672,0.0007374858231905,0.591538638120341,0.0,,0.0,0.84831491,99.0671420026477,,,3.34112429618835,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.53333333333333,38.7613648690952,6.49700021743774,1186.2124549813,30.0100002288818,2.19509149614907,99.7576081779084,0,20.95,20.511393235769,0.108606227003879,0.294205294263685,0.0004866791108935,0.497779990381,0.0007541014817402,0.59103189513723,0.0,,0.0,0.84831491,99.0651366012926,,,3.37620598397195,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.56666666666667,38.8775421383005,6.49500036239624,1187.0,29.9899997711182,2.34935993878488,99.9004775629225,0,20.95,20.5103200535789,0.109999999403954,0.298028163299476,0.0004965563661095,0.50053648501672,0.0007706005810039,0.595479610670306,0.0,,0.0,0.84831491,99.0631218018059,,,3.39194583892822,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.6,38.9768128444877,6.49399995803833,1192.40207053417,29.9899997711182,2.34844113605172,99.9597578000027,0,20.95,20.5054802272913,0.112999998033047,0.306199954183938,0.0005066086911573,0.51504397517277,0.0007876866520729,0.594519060995043,0.0,,0.0,0.84831491,99.0611144158436,,,3.41176128387451,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.63333333333333,38.8003646347967,6.49248304161111,1198.55107914046,29.9899997711182,2.3443376872298,100.009203205078,0,20.95,20.5140339730194,0.115000002086163,0.311679602119356,0.0005169156863266,0.484379805075201,0.0008041891165722,0.64349326732006,0.0,,0.0,0.84831491,99.0590856887487,,,3.43833030144674,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.66666666666667,38.8316303816327,6.49000024795532,1203.17461809017,29.9899997711182,2.36237743525405,100.073608323509,0,20.95,20.5077400871792,0.118000000715256,0.319787346288015,0.0005274752598991,0.503767139424207,0.0008208225958221,0.634907477153452,0.0,,0.0,0.84831491,99.0570394657729,,,3.51016736030579,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
6.7,38.7864256432033,6.48860195134752,1209.40640814947,30.0,2.32633431015966,99.9678987733654,0,20.95,20.4994059743354,0.120999999344349,0.327936304282839,0.0005382781666236,0.530214940314495,0.0008381577766211,0.61859551581014,0.0,,0.0,0.84831491,99.0550074220792,,,3.56186676025391,DDB_PD_073_AMBR,R01,DDB_PD_073_AMBR_DDB35-001_R01_Main_,DDB_BM_003,R01,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,1,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,batch
